square_id,total_internet_traffic
8450,434236.94
2838,434190.34
49,434177.72
9038,433720.3
966,433716.4
8318,433715.12
8837,433433.44
3158,433194.0
1952,433187.28
9455,433118.0
1071,433093.56
7764,432990.3
9880,432866.78
6634,432734.2
7909,432332.72
7908,432332.72
7809,432312.16
8230,432246.38
7029,432099.12
3495,431826.25
9672,431729.44
1883,431553.5
7185,431497.53
8361,431492.7
6786,431476.38
3239,431470.25
7130,431354.12
2240,431267.22
9781,431171.22
2958,430866.97
3097,430823.62
3396,430823.62
3395,430823.62
2998,430823.62
3295,430823.62
3296,430823.62
2898,430823.62
2897,430823.62
3196,430823.62
2997,430823.62
3098,430818.84
3397,430727.06
4081,430705.28
8730,430658.44
3195,430444.75
8737,430228.66
7418,430218.8
9991,430087.3
7129,430019.2
3394,429974.78
1064,429772.56
7128,429706.4
7028,429706.4
4722,429700.2
4721,429700.2
9137,429378.75
6687,428978.97
7975,428933.1
9187,428798.5
9924,428789.84
7904,428717.22
8695,428700.22
7388,428531.12
7816,428447.88
8463,427994.78
3055,427769.53
9048,427465.25
2490,426967.62
1885,426855.5
9373,426545.94
4339,426358.2
7977,426344.88
9882,426332.5
1957,426069.88
8798,425985.72
8796,425920.66
2735,425878.25
6793,425818.84
3198,425788.44
4075,425710.38
6692,425556.84
3623,425516.62
9079,425501.75
6791,425350.72
6892,425350.72
6792,425350.72
6891,425342.88
8158,425173.06
8078,424870.56
1894,424697.38
8464,424590.72
4242,424558.44
8167,424466.3
2042,424407.62
6807,424070.56
9389,423980.5
7957,423920.97
7808,423873.06
8077,423854.28
1954,423847.1
8257,423797.7
8567,423617.16
3568,423514.28
9293,423500.38
7709,423326.22
1164,423299.06
9192,423081.84
9322,422953.16
4783,422843.56
2149,422653.53
2049,422614.44
9588,422447.94
8617,422390.56
7317,422385.4
3823,422222.53
9138,422205.22
9177,422005.28
4581,421959.44
6927,421672.53
3099,421590.6
4621,421580.12
8260,421480.97
7648,421476.28
3424,421189.97
2938,420815.25
3197,420703.03
8479,420615.22
2489,420586.75
2441,420582.3
1454,420228.22
9118,420225.97
8362,420200.7
7761,420148.47
8480,420015.12
7474,419989.4
967,419953.44
8068,419898.66
8150,419828.34
1646,419557.44
9183,419171.0
3596,418791.88
5599,418764.16
3096,418361.25
8067,418268.66
7881,418018.88
8233,417833.0
9092,417676.47
7349,417671.75
1047,417359.88
7978,417323.38
1165,417245.0
9263,417161.62
4526,417003.72
3943,416934.78
1695,416896.66
6907,416713.34
2988,416591.2
9264,416445.84
5224,416077.03
9292,416048.5
6680,416007.6
9874,415956.2
7237,415900.66
4172,415822.1
4822,415561.25
6194,415537.7
7181,415274.03
5131,415211.97
9419,415080.8
8157,414842.34
9188,414820.38
1784,414747.47
7907,414288.78
1252,414247.1
9291,414241.78
9390,414237.0
4482,414208.97
8057,413968.72
8056,413968.72
8246,413865.66
6533,413428.47
3631,413341.3
9799,413293.44
4821,413226.44
5981,413194.9
7536,413068.9
4723,413018.0
7124,412987.6
3982,412945.88
3630,412905.2
7024,412891.34
2899,412850.25
5025,412701.12
5600,412681.28
2286,412672.75
2932,412574.12
9883,412523.25
7346,412360.56
8544,412332.9
9700,412311.06
3696,412250.16
6691,412155.94
8258,412107.97
6785,412044.62
7413,411998.34
4177,411837.56
3926,411807.3
7206,411778.03
1058,411673.8
3032,411257.38
1950,410794.38
8294,410635.2
7708,410546.0
7246,410540.7
3449,410499.75
3421,410482.4
1253,410476.47
9093,410474.94
6685,410285.56
3843,410271.47
7807,410149.47
1551,410137.16
7707,410067.84
7706,410067.84
7906,410067.84
7806,410067.84
2753,409973.03
868,409810.78
1447,409458.8
5627,409414.66
754,409393.34
7447,409149.22
9077,409083.6
9968,408964.44
2641,408891.06
7252,408774.75
2896,408487.53
4981,408465.34
5088,408447.97
3468,408092.72
4974,407867.9
4739,407427.56
8360,407364.56
6300,407164.75
8285,407103.75
4725,407054.7
9944,406810.25
8208,406802.94
3297,406760.5
7915,406638.12
7280,406483.72
1158,406300.4
5178,405828.34
8232,405827.16
9083,405514.72
7357,405476.1
7537,405275.22
1057,405189.28
5081,405151.5
650,405137.9
3359,405008.84
5440,404898.9
3199,404800.28
3294,404431.75
1694,404149.8
8156,404111.25
7416,404107.75
8642,403930.66
2488,403788.62
6243,403635.2
9355,403563.8
9492,403558.38
7229,403555.72
6196,403262.8
6197,403262.8
6096,403097.6
6195,403095.94
9654,403080.84
968,402970.22
1065,402855.72
1066,402743.06
7318,402732.44
7721,402619.03
8357,402550.75
5639,402472.0
8095,402375.38
4066,402296.8
7360,402091.94
3525,402070.44
8058,402055.06
8982,401809.88
7946,401769.38
4740,401716.5
2999,401626.7
9586,401455.75
1354,401262.44
7810,401238.38
6905,401108.75
5581,400802.44
3039,400612.78
8412,400323.97
5736,399700.44
4580,399598.2
7607,399484.53
7305,399469.78
8135,399456.72
2931,399446.1
4282,399357.5
8168,399222.88
3925,399165.66
8938,399133.34
4428,399119.94
9392,399059.97
9745,399044.94
7876,398684.1
2583,398361.22
3583,398302.6
8485,398143.5
9593,398119.7
9493,398055.34
9491,397811.25
7921,397615.78
7947,397539.66
7438,397525.72
9667,397334.2
7437,397288.44
7448,396779.8
8444,396559.75
4476,396480.5
5077,396412.94
4677,396215.97
2989,396058.56
7123,395929.44
5527,395644.97
8684,395644.25
9592,395581.28
4183,395272.94
5235,394914.0
5124,394828.44
9388,394754.34
8483,394675.38
957,394671.84
9287,394419.12
9288,394406.84
8980,394211.8
5740,394152.0
2185,394014.2
8107,393841.38
2184,393740.9
5227,393720.8
6217,393513.34
4171,392980.6
5420,392891.5
3095,392781.97
753,392626.0
5325,392582.47
8465,392500.44
2739,392438.62
9391,392419.84
7805,392355.62
7436,392321.75
7337,391493.16
9164,391478.8
8259,391270.16
6097,390677.88
8829,390609.1
1171,390521.6
8159,390347.4
8694,390194.78
8693,390124.56
8231,389901.56
4639,389869.22
7336,389726.34
9494,389603.94
7705,389507.38
5318,389489.38
1547,389460.6
7479,389248.8
3934,389092.25
8263,389091.56
8215,389085.94
5219,388843.6
8587,388714.53
7920,388607.4
7323,388475.2
8741,387977.22
8117,387940.28
1157,387916.56
8346,387866.78
1984,387825.0
3695,387520.8
3387,387244.78
8331,387155.22
4521,387104.66
8332,387014.56
9260,386983.7
3425,386837.78
2830,386767.03
8347,386672.47
8247,386188.28
3981,386036.3
7411,386025.94
9030,385994.94
6698,385981.94
3216,385831.1
8493,385592.66
6697,385552.28
3497,385538.47
8593,385384.62
8643,385109.6
5998,384899.25
7203,384812.88
9490,384651.06
1896,384633.8
5100,384363.7
8838,384352.78
8586,384091.72
2387,384038.16
3226,384032.38
9587,383934.5
9178,383922.25
3489,383898.3
9555,383699.53
9022,383322.88
5199,383224.56
1785,383130.8
4640,383068.7
3524,382750.4
1685,382622.88
1249,382565.1
9687,382562.38
7606,382330.1
9873,382201.97
8644,382198.53
6180,381867.44
7361,381792.7
9589,381772.47
8321,381644.2
9767,381588.47
7412,381570.06
6380,381522.1
847,381430.88
8021,381172.06
7905,380983.66
5200,380964.88
1783,380892.75
8046,380814.0
2143,380624.3
4471,380512.47
2855,380302.16
2930,380278.9
2389,379936.9
949,379825.62
1451,379427.6
8062,379321.78
2287,379312.88
2388,379312.88
2288,379312.88
4921,379188.94
4920,379177.34
9971,379095.44
3488,378989.03
5099,378960.56
3595,378935.1
8348,378928.9
8701,378485.84
8365,378297.66
8742,378284.34
3132,378243.25
3031,378069.56
2542,377873.53
4622,377691.28
2153,377629.47
1258,377595.28
3369,377479.06
2053,377148.5
8634,377141.03
9674,376935.38
4178,376883.47
2054,376876.8
8615,376730.9
9123,376719.0
1990,376636.22
7307,376427.16
2582,376081.38
9642,375917.44
6095,375716.88
3522,375668.94
4919,375507.62
8248,375259.62
4382,375216.22
8198,375216.03
9393,375144.34
8449,375075.56
7511,375040.03
7913,374938.0
8393,374668.47
7916,374584.78
8850,374502.62
9163,374456.94
3584,374453.38
3152,374377.06
8594,374280.72
2050,374254.28
3560,374103.66
4577,374049.1
9686,373990.25
3984,373660.12
8445,373377.47
3298,373335.78
5234,373200.78
8545,372740.4
4839,372722.47
7459,372531.53
1450,372436.78
2890,372389.47
2955,372183.97
2530,372096.3
7558,371954.88
6485,371775.1
3054,371728.4
3240,371611.3
8948,371260.0
8349,371008.56
8522,370938.03
5399,370729.78
5499,370729.78
5398,370729.34
5500,370675.72
1944,370645.97
9489,370525.6
2152,370485.16
2790,370274.1
8711,369848.0
9148,369680.16
5640,369679.53
9997,369655.1
8350,369516.3
2816,369378.53
7423,369212.1
9647,369180.72
8601,369040.84
8446,368900.66
8061,368898.16
6082,368822.78
9744,368778.72
1449,368764.4
8394,368340.4
7261,368283.62
9033,368166.28
2996,368130.44
8364,368059.88
8131,367624.56
7682,367517.34
6584,367345.12
6587,367285.66
9374,367182.84
2052,367161.6
7458,367151.0
9600,366783.28
6887,366774.28
5220,366765.12
4271,366732.6
9499,366528.03
3494,366378.16
3053,366117.22
8295,365982.7
9844,365867.4
2952,365833.22
7378,365829.94
2953,365800.6
2954,365800.6
2854,365800.6
3388,365766.4
3389,365766.4
5400,365653.78
1895,365648.28
4139,365577.62
7457,365283.66
3052,364988.38
9353,364907.03
4126,364876.28
3289,364874.3
2853,364815.03
3189,364780.97
3288,364776.78
3743,364734.88
3088,364672.9
3487,364542.75
3188,364481.2
7919,364464.03
8494,364325.2
7007,364316.88
4570,364233.4
2344,364228.38
3089,364192.3
7287,364156.94
2341,364130.4
7649,364061.22
3187,363990.6
3682,363768.44
3287,363758.5
7513,363350.66
7613,363350.66
7512,363284.7
7612,363284.7
9065,363258.28
9998,363121.97
7276,362988.56
7734,362811.38
9139,362743.4
1585,362689.12
2091,362548.1
3087,362502.2
9078,362182.75
3983,361703.4
7184,361560.72
7748,361444.97
8149,360980.22
6886,360911.28
3116,360648.97
7664,360632.03
2852,360503.75
9872,360162.5
7923,360044.0
9881,359907.47
1548,359788.7
7294,359491.3
1788,359423.6
1657,359393.12
7278,359365.1
2483,359169.6
7230,359086.84
6417,359073.06
8250,359058.56
7211,358882.44
4528,358866.7
4984,358797.16
3448,358770.4
3446,358729.84
3348,358727.0
3347,358727.0
3447,358727.0
8395,358582.8
5337,358378.94
4472,358364.2
8743,358323.5
8320,358279.56
2150,358004.16
4084,357901.16
1891,357643.1
1789,357603.78
1790,357603.78
1889,357603.78
1689,357603.78
1890,357603.78
1741,357505.0
4136,357320.16
970,356998.5
4820,356879.12
4530,356551.9
1843,356394.75
9031,356381.47
2243,356377.12
2442,356377.12
2142,356377.12
2343,356377.12
2242,356377.12
2342,356377.12
2443,356376.72
8104,356375.9
5231,356321.34
5299,356313.34
3924,356250.44
857,356213.5
1791,356082.16
5598,356032.78
765,355983.0
9641,355814.0
9742,355810.5
9842,355810.5
9554,355723.88
7994,355318.12
4175,355286.34
8123,355282.97
1690,355175.03
6993,355046.4
5217,354949.72
5317,354947.0
8020,354846.16
9223,354724.72
9743,354722.66
869,354696.4
870,354696.4
9500,354601.06
1951,354525.84
969,354395.12
2051,354375.4
8732,354286.9
8595,354119.03
9988,354029.78
9041,353816.12
9992,353381.94
9162,353327.6
9740,353192.53
9324,353144.72
9124,353050.6
8218,352916.03
3518,352842.22
7658,352785.7
7030,352652.97
5542,352300.97
7580,352241.88
8016,352235.62
4184,352198.1
9039,352045.53
1888,352041.53
1148,351985.6
9974,351976.9
9843,351835.34
9225,351786.12
9224,351786.12
9323,351786.12
5038,351779.03
848,351665.66
7849,351605.28
8564,351414.28
2951,351344.75
4571,351335.1
3338,351332.2
3339,351332.2
8004,351185.9
3439,351179.38
4041,350930.25
7464,350696.7
9741,350529.75
5423,350354.3
8616,350135.1
7286,350076.12
5316,350058.66
1049,350052.7
1149,350052.7
1048,349997.16
9921,349988.44
7694,349834.97
6484,349792.22
5298,349707.78
3194,349442.7
8330,349370.66
3440,349347.1
1159,349315.47
5697,349264.22
7462,349224.66
8249,349161.8
8019,349153.78
8006,348921.4
4421,348860.12
5315,348823.47
9325,348626.16
7575,348566.44
8503,348554.22
3978,348500.72
5300,348277.88
7522,348274.25
4174,348273.44
4922,348196.84
7478,348146.38
4083,348022.16
4324,348020.06
1446,347979.16
5218,347961.66
9919,347948.94
1546,347920.44
9798,347516.47
6996,347371.38
7363,347217.72
9125,347172.9
3340,347006.1
7103,346863.3
9867,346562.6
6299,346491.88
9136,346325.22
2536,346075.12
6483,346036.47
4080,345920.28
8431,345873.47
8196,345768.3
8323,345563.66
8122,345563.66
8221,345563.66
8121,345563.66
8322,345563.66
8222,345563.66
8223,345563.66
8842,345424.56
1445,345415.4
8336,345180.8
4037,345077.16
5425,345064.44
4233,345043.03
7427,344997.7
1683,344792.3
1988,344782.5
8942,344780.56
8941,344780.56
8841,344780.56
7262,344731.25
3985,344514.8
4085,344296.22
1353,344275.4
9967,344212.94
7683,344091.94
3390,343951.0
5020,343886.2
8939,343735.25
8482,343665.06
4420,343586.28
1688,343559.56
1749,343480.56
1649,343480.56
6806,343404.78
1545,343395.7
6992,343278.38
8645,343265.78
8940,343222.47
2799,343222.28
8005,343154.78
5324,342813.9
8423,342742.2
8065,342719.53
7749,342708.1
1991,342528.84
1257,342421.75
8164,342377.9
5216,342263.34
2543,342224.0
3299,342185.84
2900,342176.4
3882,342114.2
9454,342014.34
5900,341977.56
3398,341961.3
9354,341848.6
9042,341683.56
5794,341446.72
4078,341148.5
7362,341121.75
948,341008.75
5424,340608.9
9061,340565.22
2791,340545.78
9161,340520.9
5417,340468.22
7858,339941.34
3300,339898.88
3290,339875.4
7715,339771.53
3795,339722.0
2990,339637.16
1154,339619.5
4179,339611.44
7289,339545.28
7288,339545.28
5498,339416.44
4238,339372.84
8166,339332.7
9421,339138.56
2151,339072.7
7090,339029.94
3980,339018.44
3979,338968.53
4079,338968.53
8130,338878.12
5524,338762.6
3546,338708.1
3986,338695.3
6881,338347.8
1549,338235.9
7290,338080.3
3589,338078.72
9318,338012.5
8609,337802.9
6583,337754.7
6928,337455.78
7781,337301.53
1787,337284.2
2141,337246.75
4983,337231.72
9238,337220.47
2241,337068.56
1448,336754.9
7190,336711.7
4270,336710.47
3744,336463.78
5321,336407.34
9329,336370.06
8432,336317.47
5781,336262.34
5326,336019.8
7311,335893.2
3349,335830.5
4173,335510.06
2657,335506.3
7794,335465.12
6343,335459.28
1792,335306.3
2798,335120.78
4838,335042.56
6480,334707.97
9040,334705.5
9996,334591.97
7611,334588.5
3200,334587.7
4931,334504.0
1583,334226.72
7579,334152.97
7894,334096.47
8495,334037.62
1692,333888.78
3646,333846.25
3645,333846.25
3644,333846.25
3745,333846.25
8116,333840.97
2634,333823.84
1591,333725.1
1691,333578.66
1693,333576.94
1593,333537.12
7194,333535.56
1156,333429.53
1592,333412.66
9963,333380.6
9383,333287.7
4680,333201.4
1793,332974.62
2056,332887.0
5327,332878.66
5323,332837.9
1255,332836.9
2918,332712.62
8204,332671.94
1550,332548.75
5982,332480.22
1067,332471.16
6419,332442.7
3796,332429.3
9648,332232.88
6744,332200.2
9062,332005.78
8197,331956.1
8733,331715.47
1556,331692.62
9384,331684.94
2154,331630.97
1155,331417.56
7521,331410.22
9283,331280.6
9284,331280.6
7480,331274.6
9640,331185.7
8849,330960.25
7584,330766.4
8105,330696.88
7578,330693.03
9943,330637.16
7730,330565.3
7830,330556.03
8535,330548.44
9643,330254.38
1270,330198.25
2797,330156.25
6486,330080.7
9032,329813.7
6635,329773.88
9645,329702.53
2895,329354.3
6684,329296.4
4040,329260.56
2691,328970.62
3643,328895.06
1589,328773.0
3100,328761.38
5129,328738.9
3324,328695.47
8726,328678.38
8826,328672.84
8015,328651.3
8099,328650.03
8926,328632.9
8363,328615.9
7731,328447.25
8868,328426.5
4823,328412.06
8507,328136.34
8206,328136.34
8508,328136.34
8606,328136.34
8506,328136.34
8408,328136.34
8407,328136.34
8306,328136.34
8307,328136.34
8205,328133.9
8404,328131.66
8304,328113.6
8405,328112.6
8406,328097.75
8403,327882.5
8115,327826.7
9026,327789.3
1496,327396.7
1497,327396.7
1596,327396.7
7189,327355.34
1651,327278.7
7089,327182.75
9117,327127.62
8969,327111.47
1597,327021.88
8124,326973.38
4623,326970.34
2292,326792.7
6580,326705.25
7899,326422.16
7710,326302.84
7660,326183.56
7247,326135.78
2995,326041.66
9184,326007.8
2716,325933.0
2383,325859.28
8505,325834.38
7898,325647.7
9001,325540.25
5223,325534.78
3545,325509.88
9646,325501.72
4424,325438.88
9649,325369.28
5426,325365.12
7195,325342.25
9644,325322.16
1495,325245.5
3051,325112.06
8827,325083.2
6193,324874.53
9226,324851.7
9229,324842.56
8199,324804.66
2652,324751.0
9543,324707.62
7817,324676.16
3190,324662.34
770,324488.72
1256,324452.25
7900,324426.72
958,324348.4
3094,324128.4
8816,323976.97
2991,323962.72
8207,323947.2
7621,323804.22
8308,323776.3
3327,323769.6
7958,323726.5
4219,323632.44
3090,323502.25
5739,323369.88
8607,323352.25
7387,323246.16
3585,323195.66
2436,323118.88
1440,323026.06
3293,322960.6
8000,322948.53
5797,322785.34
6386,322764.56
6385,322764.56
5422,322741.22
7091,322690.22
7283,322633.7
9763,322547.53
3977,322444.28
3291,322421.97
3292,322421.97
2894,322421.97
3193,322421.97
2793,322421.97
2994,322421.97
3091,322421.97
3092,322421.97
3093,322421.97
3191,322421.97
3192,322421.97
2794,322415.56
2993,322395.4
2893,322356.75
3251,322319.3
3000,322306.4
2767,322272.22
2764,322272.22
6487,322192.12
8961,322191.44
7999,322168.53
2664,322159.16
9345,322146.2
8421,322123.1
2392,322098.38
2866,321975.1
2765,321833.6
4525,321727.88
3923,321701.12
3884,321686.22
2768,321679.94
8098,321624.72
7848,321578.78
2665,321481.6
6826,321406.94
1850,321406.44
6387,321392.56
2792,321391.72
9966,321304.25
7563,321260.75
2867,321106.6
3937,321072.62
7586,321015.72
7998,320928.4
4284,320909.3
749,320809.44
7463,320561.72
6884,320509.47
9973,320441.78
1498,320388.84
2766,320367.0
6285,320354.44
2929,320298.97
7608,320137.28
2663,320121.25
7564,320045.1
2666,319836.12
2928,319771.47
8523,319630.5
8305,319417.06
4737,319408.56
7583,319333.4
2746,319158.44
7329,319135.7
9130,319125.22
6827,319099.5
7094,318950.9
2667,318925.97
4522,318896.94
9972,318880.78
8725,318766.84
5282,318611.62
7191,318534.66
8962,318531.56
7374,318504.72
4637,318501.2
7202,318473.06
3030,318458.2
7291,318402.94
7092,318402.94
7292,318402.94
7192,318402.94
6784,318318.78
8822,318244.72
1594,317681.34
7456,317360.25
1595,317340.2
5416,317333.4
7686,317316.94
8422,317249.3
7293,317190.25
7518,317158.28
947,317030.66
7829,316855.38
7995,316830.03
3346,316765.16
2868,316759.56
1069,316737.47
3794,316549.56
7800,316427.94
5421,316352.22
6284,316260.22
9866,316121.7
8120,316098.22
8504,315877.53
9025,315743.38
9545,315674.94
9544,315593.16
7319,315579.47
9063,315343.5
9663,315128.53
4320,315086.75
7582,315041.72
7483,314931.75
7484,314907.8
6384,314781.2
5021,314670.88
1590,314605.38
8267,314562.47
4624,314503.88
2636,314488.5
8817,314480.0
4626,314435.47
4524,314410.3
4523,314309.88
3885,314185.44
8448,314049.03
3393,313744.3
7193,313590.56
4430,313499.16
2055,313499.12
4771,313108.22
4724,313088.8
8299,313051.84
7485,313008.5
8929,312985.34
1046,312851.53
8165,312832.8
7098,312734.22
7197,312734.22
7095,312734.22
7096,312734.22
7196,312734.22
7097,312734.22
7198,312734.22
8963,312609.38
7383,312522.47
7585,312447.97
8224,312312.4
2763,312140.6
8396,311973.25
7535,311946.3
7617,311943.75
9227,311904.03
5415,311856.62
8097,311755.16
2829,311635.66
2800,311602.22
5518,311500.3
5133,311315.5
5132,311315.5
5033,311315.5
8696,311254.03
4077,310981.03
7377,310875.38
9126,310806.56
6292,310790.28
8003,310618.56
3935,310544.2
2566,310504.6
4925,310438.44
1352,310376.4
7684,310219.7
4436,310023.3
8925,309847.66
2444,309827.94
3530,309795.5
9444,309654.34
2253,309649.84
9965,309547.1
8106,309513.6
5032,309149.8
8368,309093.78
2828,309068.06
9964,308991.72
8825,308841.88
1075,308764.7
4137,308557.9
4336,308556.03
6997,308445.28
4337,308403.22
5522,308345.28
8467,308001.84
8466,307972.6
8367,307972.6
8366,307972.6
5232,307850.66
7093,307758.56
7895,307705.25
5995,307677.47
7896,307654.78
8768,307602.47
7795,307473.34
2482,307461.38
5034,307331.4
5233,307069.9
2920,306908.9
4625,306681.47
5134,306558.28
8631,306448.78
3640,306415.47
1455,305998.0
9135,305969.38
2354,305924.88
2355,305924.88
2454,305924.88
2255,305924.88
2254,305869.16
2155,305799.94
2156,305753.88
447,305751.34
7277,305627.53
8148,305408.78
6286,305268.7
4237,305182.53
3531,305177.47
7486,305104.72
9546,304971.38
4527,304950.4
9445,304600.88
8296,304549.84
6991,304457.53
4176,304435.44
4423,304021.47
8266,303910.75
5328,303788.4
2581,303720.62
7249,303541.75
1893,303427.62
9328,303140.88
7099,302883.7
9017,302848.25
7678,302691.88
647,302674.9
8713,302662.88
5123,302653.3
3686,302566.53
2729,302565.25
1444,302423.84
7729,302403.8
4231,302205.78
5521,302205.6
4837,302011.5
2717,301991.5
5198,301838.7
7236,301822.62
2353,301786.56
4076,301768.94
4138,301550.7
7577,301533.7
7681,301455.62
946,301303.78
2851,301227.34
9797,301199.53
7405,300967.47
7199,300966.4
8605,300942.84
4933,300858.47
250,300835.5
5540,300439.4
9820,300273.06
2865,300202.1
9897,300192.62
9898,300192.62
9237,300048.12
5642,299971.6
349,299920.94
8867,299765.34
4824,299749.66
6185,299686.16
8784,299406.16
5139,299381.47
4283,299318.3
9896,299285.47
9239,299212.44
8333,299185.62
1499,298991.8
9236,298989.22
9337,298889.25
7712,298852.4
8096,298832.16
9336,298759.2
9338,298657.7
1500,298562.66
2752,298443.8
4272,298234.56
8147,298140.12
864,297996.2
756,297839.22
1169,297793.4
5898,297703.25
249,297631.78
9865,297579.72
9023,297568.66
7679,297568.38
6939,297502.53
1063,297467.53
7704,297223.88
748,297048.53
7380,296973.44
8324,296948.9
8922,296896.9
1892,296805.7
350,296787.62
9424,296710.66
8727,296648.34
1851,296542.38
747,296524.38
9235,296497.75
1265,296438.72
8823,296414.2
8706,296413.34
858,296280.84
8923,296156.3
8924,296156.3
9024,296156.3
4432,295898.56
7386,295879.9
5177,295875.12
4025,295745.8
4024,295745.8
4125,295745.8
4026,295745.8
4836,295677.66
8623,295565.8
9101,295526.1
5023,295495.03
7897,295404.75
1400,295355.28
4372,295300.47
4923,295190.44
2917,295142.2
6287,295106.03
7844,295097.75
8604,295014.56
8815,294861.6
7700,294859.75
4520,294737.0
1166,294684.75
2447,294584.97
8797,294299.84
8915,294257.22
8917,294257.22
8916,294257.22
2642,294185.1
8297,294161.97
4124,294139.94
7477,294094.38
9016,294068.22
8436,294047.3
7685,294043.88
9438,293942.72
2817,293838.88
3786,293791.88
5024,293640.03
4924,293640.03
8220,293631.9
3029,293526.88
6186,293489.44
9942,293404.03
6706,293309.0
9339,293147.44
8496,293063.1
9217,292977.6
4319,292942.03
9428,292852.97
5523,292830.25
6187,292748.28
8319,292734.7
9549,292690.47
9566,292686.88
9448,292665.62
9449,292570.0
7799,292522.7
6984,292412.2
7581,292401.88
8824,292322.25
9548,292304.0
1365,292255.66
3622,292087.38
548,291971.97
1841,291903.6
7634,291818.75
5427,291640.72
8229,291472.97
8783,291407.53
9447,291279.2
5333,291154.3
9348,291074.1
9349,291074.03
449,290951.72
8236,290842.84
9327,290760.06
9340,290669.94
7818,290646.2
1267,290522.84
1168,290522.84
1269,290522.84
1167,290522.84
1268,290522.84
1368,290522.84
1367,290522.84
1369,290522.84
1469,290470.22
1470,290470.22
1467,290470.22
1468,290470.22
1466,290469.53
5782,290451.66
5681,290451.66
7087,290428.9
5996,290404.7
1068,290404.03
8715,290265.25
4572,290235.03
6683,290227.66
8447,290220.12
846,290209.25
6707,290139.28
8626,290129.84
2916,289859.34
7576,289735.84
7282,289641.6
3886,289550.5
9794,289414.84
8625,289379.75
9247,289316.7
3016,289268.12
3430,289259.72
7997,289249.5
2448,289166.22
547,289095.0
8878,288930.7
1266,288805.6
7482,288764.34
648,288730.4
7903,288681.16
348,288666.22
6639,288610.47
5122,288567.03
6638,288540.12
3785,288381.47
8716,288374.22
8717,288277.6
6738,287864.75
2481,287774.75
8200,287697.62
4934,287694.34
6987,287615.4
8549,287535.97
2565,287532.28
3694,287461.25
5682,287390.6
8546,287301.6
1983,287228.25
5022,287221.94
2084,287009.03
7310,286950.72
8866,286911.9
3588,286886.47
4371,286622.8
5329,286548.2
4671,286480.53
4736,286476.9
9578,286424.34
1786,286371.34
8100,286361.03
9766,286339.25
6181,286199.12
5783,286197.6
9437,286126.88
5221,285990.3
8927,285952.06
8484,285878.0
9230,285815.34
9720,285796.06
7182,285674.72
1465,285553.44
5582,285433.22
5683,285427.06
3642,285375.53
5793,285217.34
3689,285217.2
7945,285118.62
6481,285084.7
6381,284964.5
9006,284957.2
7845,284951.6
2187,284951.3
2869,284946.34
7605,284631.84
8965,284552.84
758,284375.34
3151,284346.7
3264,284243.34
9246,284225.88
7304,284000.62
5428,283990.62
8901,283863.1
3420,283840.2
7944,283806.7
4335,283692.88
5997,283674.4
4636,283492.75
8534,283465.75
8300,283449.53
7347,283391.62
1370,283384.6
3023,283301.56
5795,283278.12
5796,283278.12
5896,283278.12
5895,283278.12
5897,283278.12
4338,282977.94
8265,282953.62
2453,282854.66
8723,282642.3
2081,282527.47
5019,282475.3
8984,282213.06
4536,282153.6
8608,282098.7
8264,282062.16
5082,282017.5
8424,281973.28
9480,281516.97
8298,281456.7
9084,281408.12
2083,281361.8
7901,281360.47
7811,281269.78
9129,281267.56
9893,281132.16
2256,281070.72
6998,281059.38
7504,280875.94
7503,280875.94
5322,280794.0
1366,280744.97
9864,280673.1
4888,280669.5
3540,280529.72
6184,279827.7
9248,279732.4
4938,279691.28
4982,279576.22
7948,279526.94
7404,279436.16
7699,279413.0
8017,279395.44
7859,279272.34
9015,279263.94
9440,279111.44
1758,279074.28
7183,278933.97
8481,278890.22
651,278781.16
7996,278767.53
8724,278475.47
6042,278471.88
6280,278441.3
9565,278277.5
4332,278257.84
7302,278076.47
4937,278004.6
1687,278002.03
3168,277931.2
7610,277811.0
8303,277578.3
4936,277571.56
5222,277130.25
7151,276951.28
4039,276943.5
9547,276888.75
9564,276740.53
9664,276740.53
9665,276740.53
9666,276740.53
9764,276740.53
3392,276694.1
3391,276694.1
2751,276692.12
6739,276624.9
7505,276597.66
9765,276510.34
9302,276355.1
9201,276355.1
9202,276355.1
9301,276355.1
6433,276217.38
7403,276096.6
1992,276069.8
5190,276053.9
9326,276017.4
9401,275953.44
3742,275934.6
3268,275864.6
2700,275722.1
7506,275611.25
9029,275584.56
2769,275482.44
9423,275376.38
7414,275340.38
2599,275340.38
3265,275317.78
9863,275190.25
6888,275007.97
4833,274971.25
3150,274913.9
5189,274729.3
4819,274627.0
5135,274617.38
768,274440.25
5330,274439.78
5118,274350.4
7188,274308.97
9303,274253.7
2699,274159.0
2698,274102.53
9204,273970.9
2697,273860.0
1439,273852.47
6640,273837.12
7759,273761.03
2192,273718.88
2193,273718.88
2598,273718.88
2093,273705.88
8060,273697.84
7516,273681.28
2092,273566.1
4232,273555.06
7833,273526.78
2795,273477.34
7796,273474.28
1993,273348.06
7296,273330.47
2597,273278.94
3789,273278.75
4735,272658.4
3370,272405.03
8219,272367.78
9446,272347.62
9995,272296.3
9330,272128.78
1650,271924.88
6383,271776.84
5121,271763.47
4733,271743.97
5035,271692.8
6094,271687.88
8649,271585.12
4875,271518.12
7902,271476.7
2692,271473.44
3279,271395.3
5018,271241.8
5119,271241.8
